epoch,train_loss,train_acc,val_loss,val_acc,time_per_epoch,learning_rate
1,,0.0,2.9844284057617188,0.0,0.0,0.00015
1,,50.0,0.8128247857093811,76.10383033752441,19.801953077316284,0.00015
2,2.246588945388794,50.0,0.372475266456604,87.99126744270325,19.798842191696167,0.00015
3,0.763579249382019,25.0,0.25483590364456177,91.55749678611755,19.893887996673584,0.00015
4,0.43613800406455994,75.0,0.23677673935890198,92.2367811203003,19.853039979934692,0.00015
5,0.31779342889785767,100.0,0.1918334811925888,93.64386200904846,19.80068826675415,0.00015
6,0.27366259694099426,25.0,0.1755315512418747,94.63852643966675,19.810140371322632,0.00015
7,0.23849889636039734,50.0,0.16333338618278503,94.78408694267273,19.817426919937134,0.00015
8,0.21942850947380066,50.0,0.11814498901367188,96.3124692440033,19.748943328857422,0.00015
9,0.19176359474658966,50.0,0.1215912252664566,96.14264965057373,19.85360312461853,0.00015
10,0.17939765751361847,100.0,0.07783645391464233,97.59825468063354,19.926982879638672,0.00015
11,0.1697368621826172,100.0,0.10727476328611374,96.74915075302124,19.79375195503235,0.00015
12,0.1544906049966812,100.0,0.08921103924512863,97.1615731716156,19.884586095809937,0.00015
13,0.14767113327980042,75.0,0.07759063690900803,97.62251377105713,19.86090350151062,0.00015
14,0.14483889937400818,75.0,0.11850131303071976,96.38525247573853,19.752469778060913,0.00015
15,0.13704340159893036,100.0,0.08896498382091522,96.9189703464508,19.7852623462677,0.00015
16,0.1344902366399765,25.0,0.09633481502532959,96.94322943687439,19.82379984855652,0.00015
17,0.13631916046142578,50.0,0.07628873735666275,97.57399559020996,19.84876561164856,0.00015
18,0.12457380443811417,100.0,0.09611008316278458,96.84619307518005,19.841069221496582,0.00015
19,0.12362640351057053,100.0,0.0945252999663353,97.06453084945679,19.90818953514099,0.00015
20,0.11923590302467346,100.0,0.05355210602283478,98.15623760223389,19.859381675720215,7.5e-05
21,0.09696175158023834,100.0,0.05252835527062416,98.37457537651062,19.791828155517578,7.5e-05
22,0.09047410637140274,50.0,0.05077998340129852,98.20475578308105,20.03126072883606,7.5e-05
23,0.08633226901292801,100.0,0.04713413491845131,98.56865406036377,20.00280499458313,7.5e-05
24,0.0852920338511467,50.0,0.07462383806705475,97.76807427406311,20.00031566619873,7.5e-05
25,0.08200560510158539,75.0,0.07018697261810303,97.6710319519043,19.936872243881226,7.5e-05
26,0.08026088029146194,100.0,0.06085042282938957,98.18049669265747,19.97112226486206,7.5e-05
27,0.0733896791934967,100.0,0.058240003883838654,98.25327396392822,19.925621032714844,7.5e-05
28,0.08042559027671814,75.0,0.05291122943162918,98.32605719566345,19.9001944065094,7.5e-05
29,0.07642108201980591,50.0,0.06178797408938408,98.03493618965149,19.943785667419434,7.5e-05
30,0.07813870906829834,100.0,0.04795866459608078,98.61717820167542,20.01203465461731,3.75e-05
31,0.06334372609853745,75.0,0.050827085971832275,98.47161769866943,19.885313034057617,3.75e-05
32,0.06205661967396736,100.0,0.041943151503801346,98.71421456336975,19.887340784072876,3.75e-05
33,0.05864768475294113,100.0,0.04620763286948204,98.68995547294617,19.921601057052612,3.75e-05
34,0.05743805691599846,75.0,0.039583295583724976,98.81125688552856,19.92514657974243,3.75e-05
35,0.059111338108778,100.0,0.04525993391871452,98.5201358795166,19.836445569992065,3.75e-05
36,0.05904536321759224,100.0,0.046116456389427185,98.56865406036377,19.856574535369873,3.75e-05
37,0.05849462375044823,50.0,0.030873700976371765,98.98107647895813,19.881628036499023,3.75e-05
38,0.05074603855609894,75.0,0.03341783583164215,99.05385971069336,19.93544840812683,3.75e-05
39,0.054716479033231735,100.0,0.03852095082402229,98.90829920768738,19.958386182785034,3.75e-05
40,0.04731202870607376,50.0,0.04552501440048218,98.5201358795166,19.86582350730896,3.75e-05
41,0.048483170568943024,25.0,0.03887627646327019,98.81125688552856,19.88920283317566,3.75e-05
42,0.050453804433345795,75.0,0.03756222501397133,98.95681738853455,19.80095934867859,3.75e-05
43,0.051013726741075516,75.0,0.03439883887767792,98.93255829811096,19.828742027282715,3.75e-05
44,0.0490836575627327,50.0,0.04043929651379585,98.641437292099,19.80319905281067,3.75e-05
45,0.05111125856637955,100.0,0.04534975066781044,98.641437292099,19.915331840515137,1.875e-05
46,0.04510052502155304,100.0,0.030118428170681,99.00533556938171,19.842506170272827,1.875e-05
47,0.04159490019083023,100.0,0.02935679815709591,99.12663698196411,19.832984685897827,1.875e-05
48,0.04430951178073883,75.0,0.03939181566238403,98.88403415679932,19.897939443588257,1.875e-05
49,0.040413130074739456,75.0,0.040408357977867126,98.85977506637573,19.9157292842865,1.875e-05
50,0.041545525193214417,25.0,0.032405633479356766,98.93255829811096,19.793448448181152,1.875e-05
