epoch,train_loss,train_acc,val_loss,val_acc,time_per_epoch,learning_rate
1,,0.0,2.9844284057617188,0.0,0.0,0.00015
1,,50.0,0.8123531937599182,76.17661356925964,18.592511415481567,0.00015
2,2.255917549133301,50.0,0.3715927302837372,88.23386430740356,18.604260683059692,0.00015
3,0.769804835319519,25.0,0.2595961093902588,91.38767719268799,18.82162570953369,0.00015
4,0.4379979372024536,50.0,0.23642800748348236,92.30955839157104,18.629575490951538,0.00015
5,0.31914329528808594,100.0,0.19154146313667297,93.66812109947205,18.934556007385254,0.00015
6,0.2743423283100128,25.0,0.17465217411518097,94.61426734924316,18.868897914886475,0.00015
7,0.23913933336734772,50.0,0.16800837218761444,94.66278553009033,18.145934581756592,0.00015
8,0.21933192014694214,50.0,0.11722417920827866,96.3124692440033,18.468989372253418,0.00015
9,0.19287382066249847,50.0,0.11738382279872894,96.14264965057373,18.41975498199463,0.00015
10,0.1801420897245407,100.0,0.07836531102657318,97.64677286148071,18.46845245361328,0.00015
11,0.16885022819042206,75.0,0.10945029556751251,96.77340984344482,18.261250734329224,0.00015
12,0.15533846616744995,100.0,0.09177242964506149,97.18583226203918,18.122171878814697,0.00015
13,0.14780867099761963,75.0,0.08404853194952011,97.25860953330994,18.472736358642578,0.00015
14,0.1449054628610611,75.0,0.12141672521829605,96.38525247573853,18.31932020187378,0.00015
15,0.13755720853805542,100.0,0.08643625676631927,97.23435044288635,18.42740535736084,0.00015
16,0.13365121185779572,25.0,0.09328171610832214,96.99175357818604,18.222692251205444,0.00015
17,0.13745076954364777,50.0,0.07562252134084702,97.57399559020996,18.350056409835815,7.5e-05
18,0.10922515392303467,100.0,0.07725149393081665,97.6710319519043,18.724051475524902,7.5e-05
19,0.0989200621843338,100.0,0.07852806895971298,97.42843508720398,18.643760204315186,7.5e-05
20,0.09540756791830063,100.0,0.06114710867404938,98.15623760223389,19.028347969055176,7.5e-05
21,0.08945456147193909,100.0,0.05179744213819504,98.47161769866943,18.90415930747986,7.5e-05
22,0.08984089642763138,50.0,0.055678848177194595,98.25327396392822,19.218281507492065,7.5e-05
23,0.08642800897359848,100.0,0.046473562717437744,98.49587678909302,18.867180109024048,7.5e-05
24,0.08681701123714447,50.0,0.07656284421682358,97.71955609321594,18.593570709228516,7.5e-05
25,0.08557327091693878,75.0,0.08181626349687576,97.47695326805115,19.0090172290802,7.5e-05
26,0.07993783801794052,100.0,0.06402310729026794,98.03493618965149,18.734941959381104,7.5e-05
27,0.07745424658060074,100.0,0.05099381133913994,98.47161769866943,18.765418529510498,7.5e-05
28,0.08293800801038742,75.0,0.05366138368844986,98.22901487350464,18.600305557250977,7.5e-05
29,0.0774918794631958,50.0,0.06118330359458923,97.93789386749268,18.675561904907227,7.5e-05
30,0.07826615869998932,100.0,0.05047706887125969,98.54439496994019,18.500852823257446,3.75e-05
31,0.0643988847732544,75.0,0.0546904131770134,98.37457537651062,18.467642545700073,3.75e-05
32,0.06360819935798645,100.0,0.042730025947093964,98.61717820167542,18.746660232543945,3.75e-05
33,0.05865074694156647,100.0,0.04793274775147438,98.44735860824585,18.87092614173889,3.75e-05
34,0.058686964213848114,50.0,0.042131684720516205,98.78699779510498,18.6137273311615,3.75e-05
35,0.05933216214179993,100.0,0.045246269553899765,98.54439496994019,18.634515047073364,3.75e-05
36,0.05975441634654999,100.0,0.04302297905087471,98.641437292099,18.720544576644897,3.75e-05
37,0.05909254401922226,50.0,0.02898627519607544,99.0295946598053,18.393356800079346,3.75e-05
38,0.053060825914144516,75.0,0.032246120274066925,98.95681738853455,18.78133749961853,3.75e-05
39,0.05496162921190262,100.0,0.03970945253968239,98.81125688552856,18.597306489944458,3.75e-05
40,0.04835737496614456,50.0,0.04691265895962715,98.56865406036377,18.823687076568604,3.75e-05
41,0.04897429049015045,25.0,0.03893361985683441,98.85977506637573,18.713083028793335,3.75e-05
42,0.0506795197725296,75.0,0.036917220801115036,98.88403415679932,19.049131393432617,3.75e-05
43,0.052979908883571625,75.0,0.03555462509393692,98.93255829811096,18.5878586769104,3.75e-05
44,0.05119436979293823,75.0,0.03800031170248985,98.85977506637573,18.796441078186035,1.875e-05
45,0.04804733023047447,100.0,0.04286838322877884,98.68995547294617,18.811426162719727,1.875e-05
46,0.04543335735797882,100.0,0.03064124286174774,99.1508960723877,18.94197702407837,1.875e-05
47,0.04264938458800316,100.0,0.03024313785135746,99.07811880111694,18.650722980499268,1.875e-05
48,0.04451724886894226,75.0,0.03904591128230095,98.85977506637573,18.605987071990967,1.875e-05
49,0.041877515614032745,75.0,0.04187631979584694,98.88403415679932,18.711106538772583,1.875e-05
50,0.04338599741458893,25.0,0.033076416701078415,98.95681738853455,18.93791127204895,1.875e-05
