epoch,train_loss,train_acc,val_loss,val_acc,time_per_epoch,learning_rate
1,,0.0,2.9595184326171875,0.0,0.0,0.00015
1,,75.0,0.601140022277832,80.76176643371582,21.045397520065308,0.00015
2,1.6054078340530396,0.0,0.3143825829029083,89.68946933746338,20.906412363052368,0.00015
3,0.6098771691322327,50.0,0.21639451384544373,93.32848191261292,20.948686122894287,0.00015
4,0.39300116896629333,50.0,0.15513227880001068,95.24502754211426,21.016448259353638,0.00015
5,0.3176236152648926,100.0,0.14110100269317627,95.73022723197937,21.128827571868896,0.00015
6,0.25231316685676575,50.0,0.15034572780132294,95.36632895469666,21.048617839813232,0.00015
7,0.22708098590373993,25.0,0.16784235835075378,94.68704462051392,21.08573269844055,0.00015
8,0.2048235535621643,100.0,0.1542724072933197,94.90538835525513,20.93730854988098,0.00015
9,0.1873946338891983,100.0,0.10367698222398758,96.5308129787445,21.11871886253357,0.00015
10,0.1809745877981186,50.0,0.1376286745071411,95.60892581939697,21.0944185256958,0.00015
11,0.16347675025463104,25.0,0.11028390377759933,96.5308129787445,21.032285690307617,0.00015
12,0.15955647826194763,100.0,0.13003812730312347,95.90004682540894,21.04718542098999,0.00015
13,0.1585591733455658,75.0,0.10836170613765717,96.84619307518005,21.18109154701233,0.00015
14,0.1439443975687027,50.0,0.13312456011772156,95.90004682540894,21.069634675979614,0.00015
15,0.13919806480407715,100.0,0.08139023184776306,97.45269417762756,21.11677360534668,0.00015
16,0.13059139251708984,50.0,0.09785599261522293,96.94322943687439,21.0650532245636,0.00015
17,0.13239219784736633,75.0,0.18031945824623108,94.78408694267273,21.12179183959961,0.00015
18,0.11963962763547897,100.0,0.14044906198978424,95.31780481338501,21.150575876235962,0.00015
19,0.11383755505084991,75.0,0.13702145218849182,95.63318490982056,21.127525329589844,0.00015
20,0.11404487490653992,50.0,0.10782424360513687,96.5308129787445,21.00087070465088,0.00015
21,0.1202869787812233,25.0,0.1172042191028595,96.60359025001526,21.212632417678833,0.00015
22,0.11314883083105087,50.0,0.05988432466983795,98.10771346092224,20.959121465682983,7.5e-05
23,0.09014197438955307,75.0,0.07325763255357742,97.59825468063354,20.999903678894043,7.5e-05
24,0.08716868609189987,75.0,0.06788143515586853,97.7923333644867,20.982649087905884,7.5e-05
25,0.08205566555261612,50.0,0.05918840318918228,98.15623760223389,21.063570499420166,7.5e-05
26,0.07948511838912964,0.0,0.04668673127889633,98.61717820167542,21.16350793838501,7.5e-05
27,0.08234386891126633,75.0,0.05232628434896469,98.20475578308105,21.07787585258484,7.5e-05
28,0.0754987969994545,75.0,0.05983014404773712,97.88937568664551,21.060174703598022,7.5e-05
29,0.0767044648528099,75.0,0.07237527519464493,97.71955609321594,15.833101749420166,7.5e-05
30,0.07018687576055527,50.0,0.051862116903066635,98.37457537651062,15.700535535812378,7.5e-05
31,0.06971579790115356,100.0,0.05630046874284744,98.35031628608704,15.63121223449707,7.5e-05
32,0.06687015295028687,75.0,0.0684029683470726,97.93789386749268,15.62226390838623,7.5e-05
33,0.07460838556289673,100.0,0.060081597417593,98.37457537651062,15.703130006790161,3.75e-05
34,0.06127369403839111,50.0,0.0672704204916954,98.20475578308105,15.59320330619812,3.75e-05
35,0.05750956013798714,75.0,0.06320275366306305,98.10771346092224,15.827886581420898,3.75e-05
36,0.05579762905836105,75.0,0.05613251030445099,98.37457537651062,15.669577360153198,3.75e-05
37,0.0550432987511158,50.0,0.05563956871628761,98.2775330543518,15.619334936141968,3.75e-05
38,0.05073460936546326,100.0,0.05132884904742241,98.42309355735779,15.656145334243774,3.75e-05
39,0.057581666857004166,75.0,0.05467783659696579,98.22901487350464,15.804212808609009,1.875e-05
40,0.05109456181526184,50.0,0.05249730497598648,98.44735860824585,15.616522312164307,1.875e-05
41,0.046553097665309906,50.0,0.045222871005535126,98.5201358795166,15.76073694229126,1.875e-05
42,0.04678629711270332,75.0,0.04177147522568703,98.78699779510498,15.700785160064697,1.875e-05
43,0.044216666370630264,100.0,0.04562853276729584,98.54439496994019,15.843019008636475,1.875e-05
44,0.0414932519197464,25.0,0.036195773631334305,98.78699779510498,15.754853963851929,1.875e-05
45,0.04828043282032013,100.0,0.049572888761758804,98.3988344669342,15.893523216247559,1.875e-05
46,0.044890642166137695,50.0,0.04671848192811012,98.49587678909302,16.57549524307251,1.875e-05
47,0.042133696377277374,50.0,0.040605127811431885,98.66569638252258,21.01491665840149,1.875e-05
48,0.04091394692659378,75.0,0.04502483457326889,98.5201358795166,20.975192546844482,1.875e-05
49,0.0399414487183094,50.0,0.03734670206904411,98.81125688552856,21.014821767807007,9.375e-06
50,0.04171917214989662,100.0,0.0450713112950325,98.59291315078735,21.09024453163147,9.375e-06
