epoch,train_loss,train_acc,val_loss,val_acc,time_per_epoch,learning_rate
1,,0.0,2.811542510986328,0.0,0.0,0.001
1,,60.00000238418579,0.7500965595245361,74.57000017166138,62.23170495033264,0.001
2,1.2800443172454834,72.50000238418579,0.5445398688316345,81.08999729156494,62.346684217453,0.001
3,0.9326743483543396,71.25000357627869,0.5619625449180603,81.44000172615051,62.3924503326416,0.001
4,0.8453608751296997,83.75000357627869,0.4838533103466034,83.70000123977661,61.92585039138794,0.001
5,0.772874116897583,72.50000238418579,0.4417961537837982,84.82000231742859,61.79903817176819,0.001
6,0.7306528687477112,78.75000238418579,0.42780253291130066,85.68999767303467,61.82445168495178,0.001
7,0.7016801834106445,85.00000238418579,0.5056979656219482,83.42999815940857,61.959338903427124,0.001
8,0.6768118739128113,86.2500011920929,0.39109307527542114,86.76999807357788,62.428983211517334,0.001
9,0.6503995656967163,78.75000238418579,0.4062838852405548,86.16999983787537,62.3269567489624,0.001
10,0.6321977376937866,77.50000357627869,0.38481032848358154,86.94999814033508,62.07961678504944,0.001
11,0.6176490187644958,78.75000238418579,0.3724841773509979,87.5,62.00082969665527,0.001
12,0.5961872935295105,80.0000011920929,0.383086234331131,87.22000122070312,62.13702440261841,0.001
13,0.5807334780693054,83.75000357627869,0.35135674476623535,87.63999938964844,62.189130783081055,0.001
14,0.5690759420394897,75.0,0.3691892921924591,87.61000037193298,61.9627628326416,0.001
15,0.5593443512916565,77.50000357627869,0.33952927589416504,88.20000290870667,62.16491389274597,0.001
16,0.5469059944152832,86.2500011920929,0.3428947627544403,88.3899986743927,61.83833289146423,0.001
17,0.5428833961486816,80.0000011920929,0.33791324496269226,88.95999789237976,62.01145362854004,0.001
18,0.5332422256469727,82.4999988079071,0.3410169780254364,88.28999996185303,62.36593961715698,0.001
19,0.5202057361602783,83.75000357627869,0.357896089553833,87.8000020980835,62.241591930389404,0.001
20,0.509046733379364,85.00000238418579,0.32168182730674744,89.01000022888184,61.87765574455261,0.001
21,0.5016233921051025,87.5,0.31879761815071106,89.1700029373169,62.18308067321777,0.001
22,0.4980090260505676,83.75000357627869,0.3474673926830292,88.27000260353088,62.10458159446716,0.001
23,0.49313247203826904,85.00000238418579,0.3170956075191498,89.30000066757202,61.953335762023926,0.001
24,0.48120933771133423,85.00000238418579,0.3032163381576538,89.55000042915344,62.32932925224304,0.001
25,0.4756631553173065,82.4999988079071,0.3115091621875763,89.52000141143799,62.10227131843567,0.001
26,0.4679199159145355,83.75000357627869,0.29666075110435486,90.14999866485596,62.5137882232666,0.001
27,0.46243393421173096,85.00000238418579,0.32301491498947144,89.1700029373169,62.2569375038147,0.001
28,0.45813700556755066,78.75000238418579,0.32718342542648315,88.95999789237976,62.19648337364197,0.001
29,0.45703789591789246,83.75000357627869,0.2983349561691284,89.70999717712402,61.86500000953674,0.001
