epoch,train_loss,train_acc,val_loss,val_acc,time_per_epoch,learning_rate
1,,0.0,2.5535507202148438,23.046875,0.0,0.01
1,,39.393940567970276,1.4960103034973145,58.83066654205322,19.065024614334106,0.01
2,2.533766031265259,62.12121248245239,0.8157666921615601,74.96361136436462,18.80899429321289,0.01
3,1.4985404014587402,77.27273106575012,0.5439198613166809,82.45996832847595,18.978538036346436,0.01
4,0.9672714471817017,77.27273106575012,0.40400561690330505,86.87530159950256,18.71525740623474,0.01
5,0.7218408584594727,84.09091234207153,0.34876924753189087,88.52498531341553,18.625935554504395,0.01
6,0.6025782823562622,80.30303120613098,0.3205098807811737,89.10722732543945,18.803271532058716,0.01
7,0.5013678669929504,87.12121248245239,0.29402706027030945,90.10189175605774,18.78095006942749,0.01
8,0.44303178787231445,90.15151858329773,0.2705046534538269,90.78117609024048,18.673938274383545,0.01
9,0.39091071486473083,86.36363744735718,0.2503770589828491,91.53323769569397,18.660829305648804,0.01
10,0.36401087045669556,84.84848737716675,0.210285946726799,92.79475808143616,18.920239210128784,0.01
11,0.3319281041622162,81.81818723678589,0.1882925033569336,94.00776028633118,18.638169288635254,0.01
12,0.31344348192214966,89.39394354820251,0.2182987928390503,92.55216121673584,18.969529390335083,0.01
13,0.29202115535736084,93.18181872367859,0.2190633863210678,92.64919757843018,18.705283880233765,0.01
14,0.2764204144477844,88.6363685131073,0.19038017094135284,93.66812109947205,19.01848268508911,0.01
15,0.2595115602016449,94.6969747543335,0.17379391193389893,94.12906169891357,18.733136892318726,0.01
16,0.24963420629501343,93.93939971923828,0.15636061131954193,94.66278553009033,18.83963108062744,0.01
17,0.24574540555477142,92.42424368858337,0.16606353223323822,94.44444179534912,18.76837468147278,0.01
18,0.23212336003780365,94.6969747543335,0.15630128979682922,94.68704462051392,18.651453018188477,0.01
19,0.22065241634845734,88.6363685131073,0.14948764443397522,95.34206986427307,18.70991611480713,0.01
20,0.21258507668972015,95.45454978942871,0.15023992955684662,94.85686421394348,18.706723928451538,0.01
21,0.20446108281612396,92.42424368858337,0.1511266678571701,94.8326051235199,18.656508445739746,0.01
22,0.19510143995285034,93.93939971923828,0.1328539103269577,95.34206986427307,19.08195924758911,0.01
23,0.19186250865459442,93.93939971923828,0.12941130995750427,95.26928663253784,19.140717267990112,0.01
24,0.18215520679950714,93.18181872367859,0.13235104084014893,95.5604076385498,18.70348024368286,0.01
25,0.17684967815876007,91.66666865348816,0.1171753779053688,96.02134823799133,18.734731197357178,0.01
26,0.17520952224731445,93.18181872367859,0.12468566000461578,95.6817090511322,19.239271640777588,0.01
27,0.1598820686340332,93.93939971923828,0.12390465289354324,95.73022723197937,18.840081453323364,0.01
28,0.1608792096376419,93.18181872367859,0.09687235206365585,96.94322943687439,18.673641204833984,0.01
29,0.15746763348579407,96.96969985961914,0.0969301164150238,96.67637348175049,18.682289123535156,0.01
30,0.15658412873744965,95.45454978942871,0.11718236654996872,96.0698664188385,18.954632997512817,0.01
31,0.1498068869113922,95.45454978942871,0.12084082514047623,95.85152864456177,18.61413884162903,0.01
32,0.14144493639469147,96.21212482452393,0.1140938550233841,95.94857096672058,18.751302480697632,0.01
33,0.14138396084308624,92.42424368858337,0.1075991541147232,96.38525247573853,18.702130556106567,0.01
34,0.13629291951656342,93.93939971923828,0.09613970667123795,96.84619307518005,18.93763542175293,0.01
35,0.1366683542728424,96.21212482452393,0.10494047403335571,96.65210843086243,18.686402320861816,0.005
36,0.13181601464748383,96.96969985961914,0.10615411400794983,96.45802974700928,18.689448595046997,0.005
37,0.12232086062431335,95.45454978942871,0.09971393644809723,96.5308129787445,18.72344446182251,0.005
38,0.1265183389186859,93.93939971923828,0.09749344736337662,96.82193398475647,18.802236557006836,0.005
39,0.12317125499248505,96.96969985961914,0.09692087769508362,97.01601266860962,18.93265652656555,0.005
40,0.12111209332942963,96.21212482452393,0.1053776815533638,96.4337706565857,18.950827598571777,0.005
41,0.11368360370397568,97.72727489471436,0.08562031388282776,97.25860953330994,18.99048089981079,0.005
42,0.11599482595920563,96.21212482452393,0.08892876654863358,97.01601266860962,18.92910075187683,0.005
43,0.11598057299852371,96.21212482452393,0.0758453831076622,97.45269417762756,18.733187198638916,0.005
44,0.11582907289266586,96.21212482452393,0.08458022773265839,97.18583226203918,18.733739376068115,0.005
45,0.11476941406726837,95.45454978942871,0.06956307590007782,97.57399559020996,18.780481576919556,0.005
46,0.10907145589590073,93.93939971923828,0.09091772139072418,96.99175357818604,18.750975370407104,0.005
47,0.1066916286945343,95.45454978942871,0.07842060178518295,97.42843508720398,18.47834277153015,0.005
48,0.10287176817655563,94.6969747543335,0.08471320569515228,97.18583226203918,18.737804651260376,0.005
49,0.11005976051092148,96.96969985961914,0.09032240509986877,97.11304903030396,18.793865442276,0.005
50,0.10414095968008041,96.21212482452393,0.0815080851316452,97.30713367462158,18.93134593963623,0.005
