epoch,train_loss,train_acc,val_loss,val_acc,time_per_epoch,learning_rate
1,,0.0,3.098560333251953,0.0,0.0,0.001
1,,80.30303120613098,0.3590053915977478,87.96700835227966,21.153690338134766,0.001
2,0.9269505739212036,90.15151858329773,0.28976088762283325,90.85395336151123,20.94261908531189,0.001
3,0.37657734751701355,90.90909361839294,0.26367002725601196,91.84861779212952,21.053919076919556,0.001
4,0.30077168345451355,90.15151858329773,0.17179057002067566,94.66278553009033,21.10794472694397,0.001
5,0.2690542936325073,91.66666865348816,0.1792149394750595,94.42018270492554,21.069174766540527,0.001
6,0.24691012501716614,90.15151858329773,0.16437950730323792,94.12906169891357,21.14061951637268,0.001
7,0.23867851495742798,91.66666865348816,0.19943423569202423,93.30422282218933,21.10057020187378,0.001
8,0.22993025183677673,90.90909361839294,0.20177273452281952,93.01310181617737,21.007665634155273,0.001
9,0.19298072159290314,94.6969747543335,0.18022704124450684,94.34740543365479,21.14764428138733,0.001
10,0.20384304225444794,95.45454978942871,0.28853756189346313,91.3634181022644,20.945953369140625,0.001
11,0.1968536674976349,96.21212482452393,0.13109716773033142,95.65744996070862,21.045611143112183,0.0005
12,0.15724699199199677,94.6969747543335,0.14589932560920715,95.43910622596741,21.046249389648438,0.0005
13,0.1266072541475296,98.48484992980957,0.0776287168264389,97.40417003631592,21.030946493148804,0.0005
14,0.1284797191619873,95.45454978942871,0.131548672914505,95.82726955413818,21.082828521728516,0.0005
15,0.13548503816127777,94.6969747543335,0.09978867322206497,96.96749448776245,21.168931245803833,0.0005
16,0.12893888354301453,93.18181872367859,0.08962143957614899,97.1615731716156,21.01514196395874,0.0005
17,0.11879121512174606,97.72727489471436,0.061522651463747025,97.84085154533386,21.08031129837036,0.0005
18,0.11411981284618378,92.42424368858337,0.0901125818490982,96.57933115959167,21.080803394317627,0.0005
19,0.12278342247009277,97.72727489471436,0.1067417711019516,96.50654792785645,21.11370038986206,0.0005
20,0.10962647199630737,95.45454978942871,0.0997166782617569,97.01601266860962,21.009742975234985,0.0005
21,0.11096978932619095,93.93939971923828,0.10924790054559708,96.74915075302124,21.042277336120605,0.0005
22,0.13424962759017944,96.96969985961914,0.08434005826711655,97.47695326805115,21.081122159957886,0.0005
23,0.11336978524923325,92.42424368858337,0.1292666494846344,96.0698664188385,20.999616622924805,0.0005
24,0.10269717872142792,95.45454978942871,0.05435555428266525,98.32605719566345,21.142518520355225,0.00025
25,0.09412258863449097,99.24242496490479,0.05993875116109848,98.03493618965149,21.004448413848877,0.00025
26,0.07994577288627625,97.72727489471436,0.06702853739261627,98.03493618965149,21.03107237815857,0.00025
27,0.07989292591810226,100.0,0.08602256327867508,97.40417003631592,21.100759267807007,0.00025
28,0.07503225654363632,96.21212482452393,0.052461981773376465,98.18049669265747,21.104161977767944,0.00025
29,0.07454007863998413,97.72727489471436,0.0598883219063282,98.18049669265747,21.009297609329224,0.00025
30,0.07463458925485611,97.72727489471436,0.08540642261505127,97.35565185546875,21.067870140075684,0.00025
31,0.0675203949213028,98.48484992980957,0.036905914545059204,98.78699779510498,21.007269620895386,0.000125
32,0.06467043608427048,99.24242496490479,0.04205286130309105,98.641437292099,21.03690767288208,0.000125
33,0.055734261870384216,97.72727489471436,0.037863925099372864,98.73847365379333,21.093714714050293,0.000125
34,0.058300916105508804,99.24242496490479,0.05151733383536339,98.32605719566345,21.103984594345093,0.000125
35,0.058555375784635544,98.48484992980957,0.03916590288281441,98.68995547294617,21.13638925552368,0.000125
36,0.052530091255903244,99.24242496490479,0.037397466599941254,98.641437292099,21.12729501724243,0.000125
37,0.05615806207060814,97.72727489471436,0.03545604646205902,98.78699779510498,21.00092887878418,0.000125
38,0.05040571838617325,99.24242496490479,0.042434755712747574,98.54439496994019,21.078596830368042,6.25e-05
39,0.046279724687337875,97.72727489471436,0.04052135348320007,98.68995547294617,20.96382784843445,6.25e-05
40,0.04568033665418625,99.24242496490479,0.03658401593565941,98.78699779510498,21.092448472976685,6.25e-05
41,0.04387038201093674,99.24242496490479,0.033873043954372406,98.7627387046814,21.062995433807373,6.25e-05
42,0.0418689139187336,97.72727489471436,0.03534143045544624,98.73847365379333,21.004276990890503,6.25e-05
43,0.042198240756988525,100.0,0.035507019609212875,98.68995547294617,21.135099411010742,6.25e-05
44,0.03996974974870682,96.21212482452393,0.03507288917899132,98.90829920768738,21.03221344947815,3.125e-05
45,0.04195331409573555,97.72727489471436,0.03340083733201027,98.93255829811096,20.978580951690674,3.125e-05
46,0.03928256034851074,98.48484992980957,0.03793668746948242,98.83551597595215,21.039855241775513,3.125e-05
47,0.04021327942609787,96.96969985961914,0.029808280989527702,99.00533556938171,21.0552875995636,3.125e-05
48,0.04014488309621811,100.0,0.03170148655772209,99.0295946598053,21.011860847473145,3.125e-05
49,0.03882288187742233,99.24242496490479,0.03370280936360359,98.88403415679932,21.05587410926819,3.125e-05
50,0.036770742386579514,97.72727489471436,0.03398735448718071,98.93255829811096,21.104694843292236,3.125e-05
