epoch,train_loss,train_acc,val_loss,val_acc,time_per_epoch,learning_rate
1,,0.0,2.6818084716796875,8.984375,0.0,0.00015
1,,0.0,0.8853389024734497,74.769526720047,20.474157571792603,0.00015
2,2.276203155517578,75.0,0.350843608379364,89.05870914459229,20.603038549423218,0.00015
3,0.7951422929763794,25.0,0.2467263787984848,91.9941782951355,20.58202862739563,0.00015
4,0.43797966837882996,100.0,0.21679401397705078,92.8432822227478,20.468466997146606,0.00015
5,0.3237822353839874,50.0,0.20836880803108215,93.32848191261292,20.47683358192444,0.00015
6,0.27832475304603577,75.0,0.15748177468776703,94.51722502708435,20.468904972076416,0.00015
7,0.23582971096038818,75.0,0.17335128784179688,94.44444179534912,20.575870752334595,0.00015
8,0.21523265540599823,50.0,0.09599330276250839,96.89471125602722,20.59505796432495,0.00015
9,0.19421394169330597,100.0,0.1369224190711975,95.5604076385498,20.638991117477417,0.00015
10,0.18388807773590088,75.0,0.13392230868339539,95.5604076385498,20.606688976287842,0.00015
11,0.17286427319049835,75.0,0.10072685033082962,96.65210843086243,20.45188283920288,0.00015
12,0.16342660784721375,50.0,0.08279211819171906,97.282874584198,20.552252531051636,0.00015
13,0.15885981917381287,75.0,0.12350185215473175,95.92430591583252,20.627295970916748,0.00015
14,0.14357390999794006,100.0,0.1065194308757782,96.40951156616211,20.621223211288452,0.00015
15,0.1416393518447876,75.0,0.12780795991420746,95.53614854812622,20.525163412094116,0.00015
16,0.1349806934595108,100.0,0.11474781483411789,96.62784934043884,20.63816738128662,0.00015
17,0.13348239660263062,75.0,0.08401496708393097,97.5497305393219,20.570289134979248,0.00015
18,0.12838676571846008,100.0,0.09444081783294678,97.282874584198,20.522547960281372,0.00015
19,0.11522818356752396,25.0,0.12799398601055145,96.04560732841492,20.51235604286194,0.00015
20,0.12672851979732513,75.0,0.1457502543926239,95.77874541282654,20.577967166900635,0.00015
21,0.11460516601800919,75.0,0.08894664794206619,97.33139276504517,20.68595314025879,0.00015
22,0.10912051796913147,25.0,0.09207376092672348,97.21009135246277,20.591711282730103,0.00015
23,0.11573624610900879,100.0,0.07684206962585449,97.64677286148071,20.51001477241516,0.00015
24,0.10630679130554199,100.0,0.07977268099784851,97.47695326805115,20.58876061439514,0.00015
25,0.10478414595127106,100.0,0.071561299264431,97.69529104232788,20.51060938835144,0.00015
26,0.10498303174972534,100.0,0.07262834161520004,97.64677286148071,20.628233909606934,0.00015
27,0.10619623214006424,75.0,0.1008739024400711,97.11304903030396,20.441298484802246,0.00015
28,0.10449286550283432,100.0,0.09468863904476166,97.1615731716156,20.474042654037476,0.00015
29,0.10165714472532272,50.0,0.0770338922739029,97.35565185546875,20.543285608291626,0.00015
30,0.09695310145616531,50.0,0.05985664576292038,98.0106770992279,20.43433928489685,0.00015
31,0.09318430721759796,50.0,0.06733208149671555,97.84085154533386,20.543301343917847,0.00015
32,0.08949287235736847,100.0,0.06355798244476318,97.81659245491028,20.443755626678467,0.00015
33,0.10186246037483215,75.0,0.06890613585710526,97.64677286148071,20.68519949913025,0.00015
34,0.09120292961597443,25.0,0.09614373743534088,96.79766893386841,20.569557189941406,0.00015
35,0.09773428738117218,100.0,0.04666318744421005,98.35031628608704,20.666105031967163,0.00015
36,0.08967262506484985,75.0,0.07055623084306717,98.03493618965149,20.60235095024109,0.00015
37,0.08506261557340622,25.0,0.05112170800566673,98.08345437049866,20.512439966201782,0.00015
38,0.08184748888015747,75.0,0.052643708884716034,98.59291315078735,20.639798402786255,0.00015
39,0.08544320613145828,50.0,0.07426173985004425,97.52547144889832,20.491547107696533,0.00015
40,0.09030167013406754,100.0,0.05387694761157036,98.32605719566345,20.55269169807434,0.00015
41,0.08165857940912247,50.0,0.0625319853425026,98.03493618965149,20.562134504318237,0.00015
42,0.08332165330648422,50.0,0.08677307516336441,97.35565185546875,20.55865168571472,0.00015
43,0.08253923803567886,25.0,0.08885113149881363,97.11304903030396,20.576783657073975,0.00015
44,0.08608740568161011,75.0,0.05992785468697548,98.03493618965149,20.722736597061157,0.00015
45,0.08101244270801544,100.0,0.05595191940665245,98.22901487350464,20.500609636306763,7.5e-05
46,0.07460151612758636,75.0,0.05032698065042496,98.42309355735779,20.553539514541626,7.5e-05
47,0.05949191376566887,100.0,0.04685872420668602,98.42309355735779,20.534344911575317,7.5e-05
48,0.058818232268095016,50.0,0.04160163179039955,98.66569638252258,20.664642095565796,7.5e-05
49,0.05759571120142937,100.0,0.04788940027356148,98.44735860824585,20.544397354125977,7.5e-05
50,0.055364008992910385,50.0,0.04759105667471886,98.49587678909302,20.55054020881653,7.5e-05
